params	total_open	total_closed	total_won	total_lost	win_streak	lose_streak	pnl_net	strike_rate	cagr	sharpe	sortino	volatility	avg_win	avg_loss	max_drawdown
{'period': 10, 'multiplier': 2.3000000000000003, 'length': 34, 'mav': 'EMA', 'printlog': False}	0	12	4	8	2	4	8.28	33.3333333333333	13.002739619369	4.04303640507797	9.2766355114863	0.435607402697912	0.031456859958337	-0.012236458001558	-0.058930892058974
{'period': 10, 'multiplier': 4.000000000000002, 'length': 5, 'mav': 'EMA', 'printlog': False}	0	13	5	8	2	4	8.28	38.4615384615385	12.9941374896426	4.2245003357783	10.7531789257533	0.414858955913937	0.029559727666482	-0.010723806400171	-0.047208158058932
{'period': 14, 'multiplier': 3.5000000000000013, 'length': 8, 'mav': 'EMA', 'printlog': False}	0	13	5	8	2	4	8.28	38.4615384615385	12.9875700485273	4.21018679654905	10.5052840922113	0.416335872309486	0.024636870258663	-0.012870417714899	-0.048325930366036
{'period': 4, 'multiplier': 2.8000000000000007, 'length': 3, 'mav': 'EMA', 'printlog': False}	0	27	14	13	5	5	8.27	51.8518518518519	12.9631755605888	5.67521246711727	17.7850207277868	0.302177547054526	0.014952838402711	-0.009489941301531	-0.015372703556758
{'period': 14, 'multiplier': 3.9000000000000017, 'length': 34, 'mav': 'EMA', 'printlog': False}	0	8	3	5	2	3	8.27	37.5	12.9628917326527	4.46861893013835	9.14789139579671	0.390051559396385	0.02454084233405	-0.012849089067063	-0.058310552059746
{'period': 8, 'multiplier': 3.6000000000000014, 'length': 8, 'mav': 'EMA', 'printlog': False}	0	14	5	9	2	4	8.27	35.7142857142857	12.956892944681	4.16738763862072	10.1659864821389	0.420683381843621	0.025062724257435	-0.013378595534938	-0.043465529770125
{'period': 10, 'multiplier': 2.7000000000000006, 'length': 8, 'mav': 'EMA', 'printlog': False}	0	17	6	11	2	5	8.26	35.2941176470588	12.921092838906	4.26115856150593	12.5664574463619	0.410022515735584	0.024484507437544	-0.01274168555994	-0.039114322148073
{'period': 8, 'multiplier': 2.8000000000000007, 'length': 3, 'mav': 'EMA', 'printlog': False}	0	25	11	14	4	5	8.26	44	12.9084164306665	5.19841394740071	16.3778630345128	0.330951798879786	0.017279521678074	-0.009757919517415	-0.018247453918851
{'period': 12, 'multiplier': 2.900000000000001, 'length': 3, 'mav': 'EMA', 'printlog': False}	0	24	11	13	3	5	8.25	45.8333333333333	12.8951464253979	5.24436914993196	16.8600990931009	0.327754441368786	0.019819207984169	-0.007412904047025	-0.017915141487964
{'period': 12, 'multiplier': 4.000000000000002, 'length': 3, 'mav': 'EMA', 'printlog': False}	0	15	5	10	2	4	8.25	33.3333333333333	12.8818160560437	4.92190562423553	16.5569149534517	0.350466479873752	0.020401175033551	-0.010066489474176	-0.03017444020496
{'period': 12, 'multiplier': 2.2, 'length': 5, 'mav': 'EMA', 'printlog': False}	0	26	10	16	2	5	8.24	38.4615384615385	12.8431561935318	5.14806462843658	16.969608886574	0.333760734536015	0.020214254294315	-0.007893087707217	-0.017297014696473
{'period': 16, 'multiplier': 2.7000000000000006, 'length': 5, 'mav': 'EMA', 'printlog': False}	0	21	9	12	3	4	8.24	42.8571428571429	12.8388128213787	5.05432800136302	16.77573175901	0.340311899469341	0.021061517294015	-0.008892411584389	-0.024248096486518
{'period': 4, 'multiplier': 3.9000000000000017, 'length': 8, 'mav': 'EMA', 'printlog': False}	0	14	5	9	2	4	8.23	35.7142857142857	12.7783944179272	4.02606109882786	9.56727158291688	0.434752679494132	0.025573873378683	-0.014018735192301	-0.046767141447255
{'period': 6, 'multiplier': 3.4000000000000012, 'length': 21, 'mav': 'EMA', 'printlog': False}	0	11	3	8	2	6	8.22	27.2727272727273	12.7495083532128	4.16015640313322	11.1737494081788	0.418928337358941	0.030118285924525	-0.011266766801249	-0.051353231973993
{'period': 16, 'multiplier': 2.5000000000000004, 'length': 55, 'mav': 'EMA', 'printlog': False}	0	8	3	5	2	4	8.21	37.5	12.725979106738	4.95375242951849	12.5651678608887	0.346652648703389	0.02114883988596	-0.011280028868066	-0.041512734737736
{'period': 8, 'multiplier': 2.8000000000000007, 'length': 21, 'mav': 'EMA', 'printlog': False}	0	13	6	7	2	4	8.21	46.1538461538462	12.7123297239553	3.93805767623024	9.27803898387522	0.444703677539298	0.030776335450548	-0.011747988026398	-0.052528905230142
{'period': 12, 'multiplier': 3.8000000000000016, 'length': 8, 'mav': 'EMA', 'printlog': False}	0	13	5	8	2	4	8.2	38.4615384615385	12.6792704914655	4.16275695251783	9.90761923836873	0.417845031345496	0.021353559409948	-0.016661737189926	-0.051159553723627
{'period': 8, 'multiplier': 3.300000000000001, 'length': 3, 'mav': 'EMA', 'printlog': False}	0	19	8	11	3	4	8.2	42.1052631578947	12.6664540226596	4.77542947864586	14.9993144336479	0.359768406646558	0.022243358450924	-0.0103296620022	-0.027941716635685
{'period': 14, 'multiplier': 3.9000000000000017, 'length': 5, 'mav': 'EMA', 'printlog': False}	0	13	5	8	2	4	8.2	38.4615384615385	12.6622286337295	4.17290770805114	10.5405869941864	0.416470627734581	0.029703512646172	-0.010960121707917	-0.047947221357364
{'period': 6, 'multiplier': 3.4000000000000012, 'length': 8, 'mav': 'EMA', 'printlog': False}	0	15	5	10	2	4	8.2	33.3333333333333	12.6573057056441	4.11017583375825	10.8406076035122	0.423365400917684	0.03025037100205	-0.011398275519952	-0.035478349155054
{'period': 8, 'multiplier': 3.200000000000001, 'length': 8, 'mav': 'EMA', 'printlog': False}	0	15	5	10	2	4	8.2	33.3333333333333	12.6509435730487	4.11120745954099	10.9196852111352	0.423164716535655	0.030359260497398	-0.0114920985158	-0.036753195477462
{'period': 14, 'multiplier': 3.8000000000000016, 'length': 8, 'mav': 'EMA', 'printlog': False}	0	13	5	8	2	4	8.19	38.4615384615385	12.635684204741	4.15545789938683	9.86892965441989	0.418115382216161	0.021356250126715	-0.016689379770735	-0.05126851553577
{'period': 10, 'multiplier': 3.8000000000000016, 'length': 5, 'mav': 'EMA', 'printlog': False}	0	14	5	9	2	4	8.19	35.7142857142857	12.6349139770493	4.17297286454679	10.5465289454063	0.416125050799519	0.029561905295911	-0.010853345324017	-0.045234142627424
{'period': 12, 'multiplier': 3.6000000000000014, 'length': 5, 'mav': 'EMA', 'printlog': False}	0	15	5	10	2	4	8.17	33.3333333333333	12.5585716251321	4.13482025600891	11.1170942720768	0.419343227268425	0.029056947639323	-0.010452941522217	-0.042288470811347
{'period': 16, 'multiplier': 3.9000000000000017, 'length': 13, 'mav': 'EMA', 'printlog': False}	0	10	2	8	1	5	8.17	20	12.5526518119624	4.55667757773753	11.2918110292011	0.377262352156185	0.019882421619369	-0.014329203298246	-0.046854417808876
{'period': 10, 'multiplier': 3.7000000000000015, 'length': 5, 'mav': 'EMA', 'printlog': False}	0	14	5	9	2	4	8.17	35.7142857142857	12.5357247429689	4.17531853357007	10.6876429903806	0.414637614410567	0.029449797479983	-0.01080146523202	-0.044133814453192
{'period': 4, 'multiplier': 2.0, 'length': 55, 'mav': 'EMA', 'printlog': False}	0	11	3	8	1	3	8.17	27.2727272727273	12.5284726219453	4.22167241782026	10.7077083265269	0.409601534454312	0.030409283178043	-0.011617232011047	-0.050495943703193
{'period': 16, 'multiplier': 3.9000000000000017, 'length': 8, 'mav': 'EMA', 'printlog': False}	0	13	6	7	2	4	8.17	46.1538461538462	12.5273955734673	4.13320757562286	9.79067384695419	0.419241031918436	0.021529273548834	-0.01704753574454	-0.051131713347651
{'period': 2, 'multiplier': 2.2, 'length': 55, 'mav': 'EMA', 'printlog': False}	0	12	4	8	2	4	8.17	33.3333333333333	12.5265126966973	4.0267120135266	8.99108509636548	0.431541616744304	0.031264206017784	-0.012262284280844	-0.056751169165996
{'period': 12, 'multiplier': 3.4000000000000012, 'length': 8, 'mav': 'EMA', 'printlog': False}	0	14	5	9	2	4	8.16	35.7142857142857	12.5172136891323	4.11557694207054	10.2462474795534	0.421044889982629	0.030348906953977	-0.011538036423639	-0.045763468393174
{'period': 4, 'multiplier': 3.9000000000000017, 'length': 13, 'mav': 'EMA', 'printlog': False}	0	14	5	9	2	3	8.16	35.7142857142857	12.5010831832938	3.92510723438581	8.60727041771376	0.443602756728957	0.025735626441366	-0.014300005161731	-0.045342575873427
{'period': 14, 'multiplier': 3.300000000000001, 'length': 8, 'mav': 'EMA', 'printlog': False}	0	14	5	9	2	4	8.16	35.7142857142857	12.4925565492816	4.12973189527793	10.4099919036533	0.419139701505055	0.030166564095341	-0.011401227270858	-0.045362147384949
{'period': 14, 'multiplier': 2.900000000000001, 'length': 3, 'mav': 'EMA', 'printlog': False}	0	24	11	13	3	5	8.16	45.8333333333333	12.4822903842069	5.23626286634912	17.2456036014846	0.324400272278315	0.019292214555727	-0.006973085090068	-0.01894954484713
{'period': 14, 'multiplier': 2.6000000000000005, 'length': 3, 'mav': 'EMA', 'printlog': False}	0	27	12	15	4	5	8.15	44.4444444444444	12.4803830184854	5.47234863868986	21.5550475206465	0.309604557757914	0.018243134882781	-0.005755913476683	-0.015068802053824
{'period': 10, 'multiplier': 3.5000000000000013, 'length': 3, 'mav': 'EMA', 'printlog': False}	0	18	7	11	2	4	8.15	38.8888888888889	12.4747506638747	4.69504428599093	15.6840545793044	0.364317644789831	0.022390700561144	-0.010578483754742	-0.031870374486749
{'period': 12, 'multiplier': 3.200000000000001, 'length': 34, 'mav': 'EMA', 'printlog': False}	0	9	2	7	1	5	8.15	22.2222222222222	12.4666355181423	4.44614973652577	10.2282430230561	0.386475154578151	0.023173690128464	-0.011443414757	-0.053523168677688
{'period': 8, 'multiplier': 4.000000000000002, 'length': 5, 'mav': 'EMA', 'printlog': False}	0	14	5	9	2	4	8.15	35.7142857142857	12.4481643035129	4.13933433998352	10.353209671925	0.417517062344527	0.029698879566932	-0.01103285429235	-0.043960466990066
{'period': 18, 'multiplier': 2.4000000000000004, 'length': 55, 'mav': 'EMA', 'printlog': False}	0	8	2	6	1	4	8.14	25	12.4253254866587	5.00933514841987	12.668914773697	0.339560059511884	0.020858570274041	-0.011038210874009	-0.040788722383572
{'period': 14, 'multiplier': 2.2, 'length': 5, 'mav': 'EMA', 'printlog': False}	1	26	10	16	2	5	8.51	38.4615384615385	12.3991082432481	5.119690886863	16.7185218974361	0.331420936640987	0.020136396018307	-0.008003934754954	-0.017572487221323
{'period': 18, 'multiplier': 3.6000000000000014, 'length': 3, 'mav': 'EMA', 'printlog': False}	0	18	8	10	3	4	8.13	44.4444444444444	12.3927446686126	4.64884908629571	13.5800742187773	0.367340813273548	0.019364254686362	-0.013557540889873	-0.036566014096788
{'period': 6, 'multiplier': 3.8000000000000016, 'length': 8, 'mav': 'EMA', 'printlog': False}	0	14	5	9	2	4	8.13	35.7142857142857	12.3917110376	4.08942447290149	9.83090233543867	0.422432234750684	0.021516482806761	-0.017088312543595	-0.043045338289559
{'period': 8, 'multiplier': 3.7000000000000015, 'length': 3, 'mav': 'EMA', 'printlog': False}	0	17	6	11	2	4	8.13	35.2941176470588	12.3846825520057	4.77746742431288	15.0947818659431	0.356629069264005	0.021472796442817	-0.011926054652657	-0.02032505172207
{'period': 18, 'multiplier': 2.5000000000000004, 'length': 55, 'mav': 'EMA', 'printlog': False}	0	8	3	5	2	4	8.13	37.5	12.3594756606705	4.82036211915742	11.9246569999779	0.353092389659841	0.021417891682977	-0.011864537766381	-0.043336885527721
{'period': 18, 'multiplier': 3.7000000000000015, 'length': 3, 'mav': 'EMA', 'printlog': False}	0	16	6	10	2	3	8.12	37.5	12.3387139811458	4.73133505661483	15.2279693025414	0.359860939798021	0.021535883789338	-0.009627606452227	-0.040731960527779
{'period': 2, 'multiplier': 3.300000000000001, 'length': 55, 'mav': 'EMA', 'printlog': False}	0	10	3	7	2	5	8.12	30	12.3180733527781	4.55624936481343	12.778819911204	0.374619216858597	0.027556455943088	-0.009417216707661	-0.042187917785172
{'period': 12, 'multiplier': 3.300000000000001, 'length': 34, 'mav': 'EMA', 'printlog': False}	0	9	2	7	1	5	8.11	22.2222222222222	12.3146817189065	4.61958559029766	11.1029165499747	0.36911910316431	0.022415767565523	-0.010659137363566	-0.048351782614159
{'period': 10, 'multiplier': 3.4000000000000012, 'length': 34, 'mav': 'EMA', 'printlog': False}	0	9	2	7	1	5	8.1	22.2222222222222	12.2429888700649	4.49984439303238	10.7409180431248	0.37890476545986	0.022715102073101	-0.011019908351075	-0.050104214639243
{'period': 2, 'multiplier': 4.000000000000002, 'length': 34, 'mav': 'EMA', 'printlog': False}	0	11	4	7	2	3	8.09	36.3636363636364	12.1993372089209	4.26931142951891	10.3754876790601	0.400635643787323	0.03014707806297	-0.011547657646968	-0.048567270077883
{'period': 12, 'multiplier': 3.5000000000000013, 'length': 8, 'mav': 'EMA', 'printlog': False}	0	13	5	8	2	4	8.08	38.4615384615385	12.1895933740748	4.10158191215247	10.1261661750937	0.418431816902529	0.024696436592614	-0.013290653704694	-0.04879550048834
{'period': 8, 'multiplier': 3.7000000000000015, 'length': 5, 'mav': 'EMA', 'printlog': False}	0	15	5	10	2	4	8.08	33.3333333333333	12.1790847251412	4.06808631595805	10.5319170610248	0.422050208618133	0.029825001794799	-0.013473223905973	-0.036626159354241
{'period': 2, 'multiplier': 3.100000000000001, 'length': 3, 'mav': 'EMA', 'printlog': False}	0	27	13	14	4	4	8.08	48.1481481481482	12.1656790121669	5.84645705274394	26.4206642278365	0.286186152929893	0.018307408190872	-0.005028241109962	-0.017804608868099
{'period': 10, 'multiplier': 4.000000000000002, 'length': 21, 'mav': 'EMA', 'printlog': False}	0	9	2	7	1	5	8.06	22.2222222222222	12.1070441155305	4.50021915576294	10.481255225403	0.377291953099135	0.02260457806483	-0.010955051062064	-0.049873264373878
{'period': 6, 'multiplier': 2.6000000000000005, 'length': 3, 'mav': 'EMA', 'printlog': False}	0	27	13	14	4	5	8.06	48.1481481481482	12.0935605074999	5.90688022265708	21.6040065807412	0.282511015784463	0.015372786452305	-0.007036200912725	-0.012843979950561
{'period': 12, 'multiplier': 2.2, 'length': 13, 'mav': 'EMA', 'printlog': False}	0	17	6	11	2	5	8.06	35.2941176470588	12.0823733983451	4.10657151805463	11.9035188558904	0.41639341449371	0.029715483873178	-0.011191876749352	-0.042043213629664
{'period': 8, 'multiplier': 3.4000000000000012, 'length': 3, 'mav': 'EMA', 'printlog': False}	0	19	8	11	3	4	8.05	42.1052631578947	12.0579323382468	4.65863301080817	14.3394603410191	0.362772383288405	0.022446160251895	-0.010839931348018	-0.030091711843791
{'period': 8, 'multiplier': 2.7000000000000006, 'length': 55, 'mav': 'EMA', 'printlog': False}	0	9	2	7	1	5	8.05	22.2222222222222	12.0528800876413	4.53529511663801	10.1304625447971	0.373542107484141	0.022224518745391	-0.010534911104646	-0.04919919335227
{'period': 18, 'multiplier': 3.7000000000000015, 'length': 8, 'mav': 'EMA', 'printlog': False}	0	13	5	8	2	4	8.04	38.4615384615385	12.0120849380529	4.07512637544618	9.74175577127121	0.419130237469745	0.024884835251904	-0.013595052916951	-0.050570795149436
{'period': 8, 'multiplier': 3.7000000000000015, 'length': 8, 'mav': 'EMA', 'printlog': False}	0	14	5	9	2	4	8.03	35.7142857142857	11.9866158270744	4.04498230436991	9.77855701899057	0.422209068869041	0.021521952363541	-0.017332128394295	-0.045530051775399
{'period': 14, 'multiplier': 3.8000000000000016, 'length': 3, 'mav': 'EMA', 'printlog': False}	0	16	6	10	2	3	8.03	37.5	11.985201312049	4.68048330790121	15.162525234013	0.36013162719697	0.021354499179498	-0.009572160255943	-0.040461479732026
{'period': 6, 'multiplier': 3.300000000000001, 'length': 8, 'mav': 'EMA', 'printlog': False}	0	15	6	9	2	4	8.03	40	11.9832145392538	4.00753442707086	10.3495157581498	0.426466093341827	0.030394219713997	-0.011764408880349	-0.036680709790184
{'period': 12, 'multiplier': 2.8000000000000007, 'length': 8, 'mav': 'EMA', 'printlog': False}	0	17	6	11	2	5	8.03	35.2941176470588	11.9829171595709	4.12487007056213	11.86173152451	0.413074244608946	0.024532207116581	-0.013211242935064	-0.041293267298259
{'period': 16, 'multiplier': 3.000000000000001, 'length': 5, 'mav': 'EMA', 'printlog': False}	0	19	8	11	3	4	8.03	42.1052631578947	11.9807618082746	4.62286417597828	14.2086303533552	0.364913060235219	0.022539196478888	-0.010980907074589	-0.027731416831979
{'period': 18, 'multiplier': 2.1, 'length': 13, 'mav': 'EMA', 'printlog': False}	0	17	6	11	2	5	8.02	35.2941176470588	11.9305136627423	4.08582750072133	11.9567592008442	0.416713398933142	0.029778045452651	-0.011302188152764	-0.041888807858417
{'period': 16, 'multiplier': 3.300000000000001, 'length': 8, 'mav': 'EMA', 'printlog': False}	0	14	5	9	2	4	8.02	35.7142857142857	11.9260299646116	4.04725815057293	10.0432352038779	0.421119299108909	0.025259685221255	-0.014079445925677	-0.045527594715375
{'period': 14, 'multiplier': 3.100000000000001, 'length': 5, 'mav': 'EMA', 'printlog': False}	0	18	7	11	2	4	8.02	38.8888888888889	11.9151704639654	4.70933285929011	16.1758996571089	0.356965049593076	0.021642474822742	-0.009960805619035	-0.027474927734541
{'period': 16, 'multiplier': 3.200000000000001, 'length': 34, 'mav': 'EMA', 'printlog': False}	0	9	3	6	2	5	8.01	33.3333333333333	11.9095276025628	4.45307061822067	10.1953400088535	0.379281726747386	0.022359737832113	-0.010746272889899	-0.050465140558261
{'period': 8, 'multiplier': 3.000000000000001, 'length': 55, 'mav': 'EMA', 'printlog': False}	0	8	3	5	2	4	8.01	37.5	11.8982151970191	4.2398670465732	9.38799882594236	0.399925919058075	0.020054790074972	-0.014909778758763	-0.053727619545172
{'period': 16, 'multiplier': 4.000000000000002, 'length': 5, 'mav': 'EMA', 'printlog': False}	0	13	5	8	2	4	8.01	38.4615384615385	11.8981819704142	4.11552775484575	10.3552910625216	0.4130642745933	0.029062677807381	-0.010727013358342	-0.048160560448267
{'period': 14, 'multiplier': 2.8000000000000007, 'length': 5, 'mav': 'EMA', 'printlog': False}	0	20	9	11	4	4	8.01	45	11.8856064504113	4.96072130528417	15.2008955036948	0.337405231089501	0.02128520600681	-0.009601548937887	-0.025199736011802
{'period': 10, 'multiplier': 2.7000000000000006, 'length': 21, 'mav': 'EMA', 'printlog': False}	0	13	6	7	2	4	8	46.1538461538462	11.8555086003645	3.86296416991722	9.36963608048708	0.442447753037737	0.030785050812821	-0.012089448557944	-0.051838653015058
{'period': 6, 'multiplier': 3.7000000000000015, 'length': 34, 'mav': 'EMA', 'printlog': False}	0	9	3	6	2	5	7.97	33.3333333333333	11.7448905359245	4.61545948703178	10.6581925837215	0.362988894587717	0.021918439165093	-0.010346312357997	-0.049654662154444
{'period': 14, 'multiplier': 3.9000000000000017, 'length': 8, 'mav': 'EMA', 'printlog': False}	0	13	5	8	2	4	7.97	38.4615384615385	11.7330652679617	4.03844843542155	9.49221775151332	0.419563866428926	0.021346210981513	-0.017184594932655	-0.051664243570857
{'period': 16, 'multiplier': 3.300000000000001, 'length': 3, 'mav': 'EMA', 'printlog': False}	0	19	8	11	3	4	7.97	42.1052631578947	11.7307814850503	4.49527271898405	13.5435855106055	0.373125912029798	0.022930178805095	-0.011541902822366	-0.029613489956585
{'period': 10, 'multiplier': 3.300000000000001, 'length': 21, 'mav': 'EMA', 'printlog': False}	0	11	3	8	2	6	7.97	27.2727272727273	11.7282368919788	4.0593629314073	10.7512137810671	0.417056955008856	0.030031823139106	-0.011590126080616	-0.051905318655953
{'period': 8, 'multiplier': 2.0, 'length': 5, 'mav': 'EMA', 'printlog': False}	0	30	13	17	4	6	7.96	43.3333333333333	11.716776204434	5.90960420089554	22.1154103267171	0.279085379606074	0.015393664686975	-0.007304578300675	-0.011415650954841
{'period': 4, 'multiplier': 3.6000000000000014, 'length': 8, 'mav': 'EMA', 'printlog': False}	0	15	5	10	2	4	7.96	33.3333333333333	11.7145547292778	3.96800718656259	10.269521739081	0.427450132347411	0.030559746779356	-0.012005144561752	-0.038381463603331
{'period': 14, 'multiplier': 2.8000000000000007, 'length': 21, 'mav': 'EMA', 'printlog': False}	0	12	4	8	2	4	7.95	33.3333333333333	11.6719496837671	3.97962659807071	8.85524760805093	0.42563705371821	0.030482447058548	-0.011958574611477	-0.05393833002647
{'period': 8, 'multiplier': 2.900000000000001, 'length': 8, 'mav': 'EMA', 'printlog': False}	0	17	6	11	2	5	7.95	35.2941176470588	11.6448159247548	4.06909380575285	11.5579897629728	0.414766057443427	0.029516917175538	-0.011202811970253	-0.040390788681153
{'period': 12, 'multiplier': 2.7000000000000006, 'length': 21, 'mav': 'EMA', 'printlog': False}	0	13	6	7	2	4	7.95	46.1538461538462	11.6415136637472	3.8441663365274	9.30867193550206	0.441756585729305	0.030478019299702	-0.011920684370387	-0.052511826077268
{'period': 8, 'multiplier': 2.3000000000000003, 'length': 5, 'mav': 'EMA', 'printlog': False}	0	26	13	13	3	5	7.94	50	11.6315543452448	5.57257206097388	17.8461648878686	0.295990267241654	0.015902063153829	-0.008192573691213	-0.018061383129569
{'period': 14, 'multiplier': 3.7000000000000015, 'length': 8, 'mav': 'EMA', 'printlog': False}	0	13	5	8	2	4	7.94	38.4615384615385	11.6020764222572	4.03279202064173	9.73277656788447	0.418397559032966	0.024818503002679	-0.01371258134108	-0.049504446802777
{'period': 8, 'multiplier': 2.8000000000000007, 'length': 8, 'mav': 'EMA', 'printlog': False}	0	17	6	11	2	5	7.93	35.2941176470588	11.5978095884343	4.09526631320962	12.1563010479584	0.411198527593324	0.029171430367826	-0.010944704051805	-0.039095953282161
{'period': 14, 'multiplier': 2.900000000000001, 'length': 21, 'mav': 'EMA', 'printlog': False}	0	12	4	8	2	4	7.93	33.3333333333333	11.5734979733743	3.97889075338737	9.06866662433511	0.424319355837145	0.03057573064303	-0.012080407588052	-0.054134950501006
{'period': 2, 'multiplier': 3.300000000000001, 'length': 34, 'mav': 'EMA', 'printlog': False}	0	11	4	7	2	3	7.93	36.3636363636364	11.5692191613315	4.05347969638835	10.5360701967759	0.41553757693399	0.030894052527283	-0.012377003049019	-0.047741471092831
{'period': 6, 'multiplier': 3.100000000000001, 'length': 55, 'mav': 'EMA', 'printlog': False}	0	8	3	5	2	4	7.92	37.5	11.555307564088	4.23479419264788	9.23236828144067	0.396038845453892	0.019970250217879	-0.014981949752822	-0.054030677800334
{'period': 14, 'multiplier': 4.000000000000002, 'length': 13, 'mav': 'EMA', 'printlog': False}	0	10	2	8	1	5	7.91	20	11.5203608027853	4.3487603787425	10.1006495134943	0.384271627642196	0.019886573652691	-0.014907394023574	-0.052002079233681
{'period': 8, 'multiplier': 2.6000000000000005, 'length': 3, 'mav': 'EMA', 'printlog': False}	0	28	13	15	4	5	7.91	46.4285714285714	11.5178948401355	5.66523942265989	19.598317412918	0.289836552376448	0.018107051420826	-0.006090428727363	-0.016210814885823
{'period': 16, 'multiplier': 3.5000000000000013, 'length': 8, 'mav': 'EMA', 'printlog': False}	0	13	5	8	2	4	7.91	38.4615384615385	11.5095246881976	4.00760997225071	9.75155430433147	0.419981115530479	0.024606725437778	-0.013498351413363	-0.049984462055318
{'period': 14, 'multiplier': 4.000000000000002, 'length': 34, 'mav': 'EMA', 'printlog': False}	0	8	3	5	2	3	7.9	37.5	11.4781278040263	4.27472646223553	8.77444979713062	0.391070974550345	0.024211343321932	-0.013132455381341	-0.058045767369326
{'period': 18, 'multiplier': 2.900000000000001, 'length': 5, 'mav': 'EMA', 'printlog': False}	0	19	9	10	4	4	7.89	47.3684210526316	11.4412756219831	4.49479242332157	13.4637077568624	0.369636052853914	0.02242332681173	-0.01108477950975	-0.025703768456244
{'period': 6, 'multiplier': 3.000000000000001, 'length': 55, 'mav': 'EMA', 'printlog': False}	0	8	2	6	1	4	7.89	25	11.4376433301142	4.27559625202925	9.19745834539706	0.390408645940812	0.019877476513511	-0.014913801239782	-0.05400774351046
{'period': 16, 'multiplier': 3.8000000000000016, 'length': 3, 'mav': 'EMA', 'printlog': False}	0	16	6	10	2	3	7.89	37.5	11.4105864354705	4.61027113654531	14.7685638385756	0.359305893528089	0.021195555489741	-0.009658499062707	-0.040880758023369
{'period': 16, 'multiplier': 3.7000000000000015, 'length': 8, 'mav': 'EMA', 'printlog': False}	0	13	5	8	2	4	7.88	38.4615384615385	11.3986863367867	4.00253019814262	9.61815793660828	0.419032826738408	0.024818417422091	-0.013808848115714	-0.049969931020295
{'period': 18, 'multiplier': 3.300000000000001, 'length': 34, 'mav': 'EMA', 'printlog': False}	0	9	3	6	2	5	7.88	33.3333333333333	11.3899065217768	4.29109492382427	9.73745953253165	0.388224491532523	0.022482843626438	-0.011113620495349	-0.051182338769349
{'period': 4, 'multiplier': 2.3000000000000003, 'length': 5, 'mav': 'EMA', 'printlog': False}	0	28	13	15	3	5	7.87	46.4285714285714	11.355358747025	5.73864344773482	23.5129714047673	0.284431215900097	0.015795821364051	-0.006568918162468	-0.011230961741954
{'period': 12, 'multiplier': 4.000000000000002, 'length': 8, 'mav': 'EMA', 'printlog': False}	0	13	5	8	2	5	7.87	38.4615384615385	11.3543626301001	4.05297879604549	9.92956251350355	0.412649942767463	0.020673249452913	-0.016267930968479	-0.048455866035096
{'period': 12, 'multiplier': 3.4000000000000012, 'length': 34, 'mav': 'EMA', 'printlog': False}	0	9	3	6	2	5	7.87	33.3333333333333	11.3501488565157	4.26297594251647	9.57847465372242	0.390493711154659	0.022436171295269	-0.011069450350929	-0.051399556006715
{'period': 6, 'multiplier': 3.5000000000000013, 'length': 21, 'mav': 'EMA', 'printlog': False}	0	11	3	8	2	6	7.86	27.2727272727273	11.3260393508278	3.96952912823839	10.3515593973314	0.4217889391606	0.030067388092296	-0.011768033886701	-0.055167096113733
{'period': 8, 'multiplier': 3.8000000000000016, 'length': 3, 'mav': 'EMA', 'printlog': False}	0	17	7	10	2	4	7.86	41.1764705882353	11.3118201053723	4.5811066465648	13.901519148138	0.360580871089569	0.021447456054283	-0.012506190924608	-0.021748308858953
{'period': 12, 'multiplier': 3.9000000000000017, 'length': 21, 'mav': 'EMA', 'printlog': False}	0	9	2	7	1	5	7.86	22.2222222222222	11.3091801738022	4.34857370226503	9.79035276368973	0.381603937601078	0.02260457806483	-0.011321371318436	-0.051669903863303
{'period': 8, 'multiplier': 3.8000000000000016, 'length': 34, 'mav': 'EMA', 'printlog': False}	0	9	3	6	2	5	7.85	33.3333333333333	11.2897315608226	4.43105105445082	11.0056688186318	0.373624975247391	0.022102734552561	-0.010756125838891	-0.047497558834388
{'period': 16, 'multiplier': 3.100000000000001, 'length': 8, 'mav': 'EMA', 'printlog': False}	0	16	6	10	2	5	7.85	37.5	11.2757799550857	3.95408804756563	10.4366489071545	0.422832278744853	0.02472023393555	-0.013741270632089	-0.051307523730579
{'period': 8, 'multiplier': 3.9000000000000017, 'length': 21, 'mav': 'EMA', 'printlog': False}	0	10	2	8	1	5	7.84	20	11.2495028887562	4.45827009575782	11.1546608723253	0.370649608723866	0.022770679794008	-0.011587138928258	-0.044661181925098
{'period': 16, 'multiplier': 3.4000000000000012, 'length': 34, 'mav': 'EMA', 'printlog': False}	0	9	3	6	2	5	7.83	33.3333333333333	11.2141398517725	4.25200804031227	9.5769130444833	0.389784214451812	0.022698061570579	-0.011453239467211	-0.052262216095703
{'period': 10, 'multiplier': 3.7000000000000015, 'length': 3, 'mav': 'EMA', 'printlog': False}	0	17	6	11	2	4	7.83	35.2941176470588	11.212995820499	4.5897829127915	13.7751752103897	0.358644964259275	0.021563405187229	-0.012748649105653	-0.022869038469076
{'period': 16, 'multiplier': 2.1, 'length': 34, 'mav': 'EMA', 'printlog': False}	0	12	4	8	2	4	7.83	33.3333333333333	11.2068388560815	3.65434774185047	7.87838038479778	0.46084525387011	0.032475941789863	-0.013697500596134	-0.065273104969758
